,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
399,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
400,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
401,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
402,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
403,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
404,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
405,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
406,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
407,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
408,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
409,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
410,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
411,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
412,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
413,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
414,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
415,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
416,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
417,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
418,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
419,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
420,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
421,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
422,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
423,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
424,B,水晶珍珠白,石黑,AZ64GCY0000309,燃油,四驱
425,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
426,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
427,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
428,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
429,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
430,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
431,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
432,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
433,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
434,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
435,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
436,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
437,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
438,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
439,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
440,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
441,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
442,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
443,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
444,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
445,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
446,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
447,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
448,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
449,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
450,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
451,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
452,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
453,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
454,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
455,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
456,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
457,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
458,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
459,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
460,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
461,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
462,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
463,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
464,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
465,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
466,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
467,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
468,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
469,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
470,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
471,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
472,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
473,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
474,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
475,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
476,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
477,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
478,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
479,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
480,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
481,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
482,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
483,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
484,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
485,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
486,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
487,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
488,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
489,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
490,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
491,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
492,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
493,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
494,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
495,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
496,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
497,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
498,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
499,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
500,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
501,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
502,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
503,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
504,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
505,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
506,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
507,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
508,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
509,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
510,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
511,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
512,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
513,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
514,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
515,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
516,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
517,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
518,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
519,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
520,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
521,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
522,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
523,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
524,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
525,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
526,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
527,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
528,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
529,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
530,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
531,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
532,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
533,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
534,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
535,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
536,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
537,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
538,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
539,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
540,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
541,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
542,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
543,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
544,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
545,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
546,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
547,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
548,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
549,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
550,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
551,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
552,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
553,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
554,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
555,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
556,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
557,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
558,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
559,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
560,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
561,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
562,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
563,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
564,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
565,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
566,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
567,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
568,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
569,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
570,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
571,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
572,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
573,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
574,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
575,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
576,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
577,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
578,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
579,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
580,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
581,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
582,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
583,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
584,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
585,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
586,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
587,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
588,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
589,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
590,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
591,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
592,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
593,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
594,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
595,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
596,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
597,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
598,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
599,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
600,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
601,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
602,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
603,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
604,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
605,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
606,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
607,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
608,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
609,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
610,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
611,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
612,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
613,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
614,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
615,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
616,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
617,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
618,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
619,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
620,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
621,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
622,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
623,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
624,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
625,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
626,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
627,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
628,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
629,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
630,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
631,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
632,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
633,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
634,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
635,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
636,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
637,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
638,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
639,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
640,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
641,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
642,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
643,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
644,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
645,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
646,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
647,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
648,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
649,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
650,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
651,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
652,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
653,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
654,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
655,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
656,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
657,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
658,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
659,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
660,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
661,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
662,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
663,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
664,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
665,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
666,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
667,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
668,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
669,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
670,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
671,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
672,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
673,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
674,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
675,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
676,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
677,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
678,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
679,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
680,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
681,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
682,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
683,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
684,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
685,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
686,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
687,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
688,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
689,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
690,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
691,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
692,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
693,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
694,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
695,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
696,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
697,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
698,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
699,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
700,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
701,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
702,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
703,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
704,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
705,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
706,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
707,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
708,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
709,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
710,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
711,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
712,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
713,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
714,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
715,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
716,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
717,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
718,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
719,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
720,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
721,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
722,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
723,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
724,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
