,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
400,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
401,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
402,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
403,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
404,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
405,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
406,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
407,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
408,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
409,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
410,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
411,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
412,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
413,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
414,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
415,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
416,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
417,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
418,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
419,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
420,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
421,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
422,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
423,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
424,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
425,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
426,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
427,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
428,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
429,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
430,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
431,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
432,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
433,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
434,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
435,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
436,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
437,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
438,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
439,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
440,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
441,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
442,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
443,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
444,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
445,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
446,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
447,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
448,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
449,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
450,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
451,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
452,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
453,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
454,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
455,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
456,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
457,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
458,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
459,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
460,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
461,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
462,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
463,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
464,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
465,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
466,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
467,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
468,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
469,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
470,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
471,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
472,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
473,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
474,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
475,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
476,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
477,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
478,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
479,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
480,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
481,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
482,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
483,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
484,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
485,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
486,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
487,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
488,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
489,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
490,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
491,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
492,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
493,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
494,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
495,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
496,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
497,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
498,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
499,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
500,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
501,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
502,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
503,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
504,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
505,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
506,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
507,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
508,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
509,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
510,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
511,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
512,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
513,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
514,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
515,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
516,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
517,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
518,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
519,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
520,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
521,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
522,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
523,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
524,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
525,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
526,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
527,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
528,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
529,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
530,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
531,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
532,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
533,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
534,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
535,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
536,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
537,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
538,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
539,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
540,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
541,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
542,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
543,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
544,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
545,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
546,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
547,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
548,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
549,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
550,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
551,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
552,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
553,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
554,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
555,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
556,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
557,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
558,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
559,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
560,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
561,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
562,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
563,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
564,A,明亮红,石黑,BZ14GCY0000295,燃油,四驱
565,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
566,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
567,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
568,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
569,B,水晶珍珠白,石黑,AZ64GCY0000309,燃油,四驱
570,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
571,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
572,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
573,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
574,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
575,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
576,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
577,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
578,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
579,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
580,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
581,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
582,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
583,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
584,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
585,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
586,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
587,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
588,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
589,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
590,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
591,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
592,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
593,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
594,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
595,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
596,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
597,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
598,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
599,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
600,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
601,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
602,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
603,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
604,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
605,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
606,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
607,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
608,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
609,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
610,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
611,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
612,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
613,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
614,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
615,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
616,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
617,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
618,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
619,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
620,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
621,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
622,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
623,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
624,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
625,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
626,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
627,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
628,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
629,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
630,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
631,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
632,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
633,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
634,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
635,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
636,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
637,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
638,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
639,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
640,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
641,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
642,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
643,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
644,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
645,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
646,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
647,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
648,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
649,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
650,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
651,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
652,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
653,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
654,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
655,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
656,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
657,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
658,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
659,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
660,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
661,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
662,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
663,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
664,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
665,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
666,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
667,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
668,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
669,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
670,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
671,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
672,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
673,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
674,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
675,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
676,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
677,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
678,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
679,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
680,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
681,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
682,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
683,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
684,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
685,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
686,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
687,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
688,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
689,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
690,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
691,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
692,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
693,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
694,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
695,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
696,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
697,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
698,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
699,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
700,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
701,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
702,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
703,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
704,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
705,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
706,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
707,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
708,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
709,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
710,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
711,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
712,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
713,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
714,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
715,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
716,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
717,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
718,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
719,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
720,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
721,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
722,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
723,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
724,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
725,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
726,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
727,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
728,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
729,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
730,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
731,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
732,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
733,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
734,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
735,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
736,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
737,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
738,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
739,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
740,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
741,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
742,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
743,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
744,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
745,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
746,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
747,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
748,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
749,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
750,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
751,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
752,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
753,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
754,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
755,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
756,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
757,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
758,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
759,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
760,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
761,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
762,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
763,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
764,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
765,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
766,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
767,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
768,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
769,B,薄雾灰,石黑,AZ32GCY0000286,燃油,两驱
770,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
771,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
772,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
773,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
774,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
775,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
776,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
777,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
778,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
779,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
780,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
781,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
782,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
783,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
784,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
785,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
786,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
787,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
788,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
789,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
790,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
791,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
792,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
793,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
794,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
795,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
796,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
797,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
