,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
401,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
402,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
403,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
404,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
405,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
406,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
407,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
408,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
409,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
410,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
411,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
412,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
413,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
414,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
415,B,闪耀黑,石黑,AZ32GCY0000310,燃油,两驱
416,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
417,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
418,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
419,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
420,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
421,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
422,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
423,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
424,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
425,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
426,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
427,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
428,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
429,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
430,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
431,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
432,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
433,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
434,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
435,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
436,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
437,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
438,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
439,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
440,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
441,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
442,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
443,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
444,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
445,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
446,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
447,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
448,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
449,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
450,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
451,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
452,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
453,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
454,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
455,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
456,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
457,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
458,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
459,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
460,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
461,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
462,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
463,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
464,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
465,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
466,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
467,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
468,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
469,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
470,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
471,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
472,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
473,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
474,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
475,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
476,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
477,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
478,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
479,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
480,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
481,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
482,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
483,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
484,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
485,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
486,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
487,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
488,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
489,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
490,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
491,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
492,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
493,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
494,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
495,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
496,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
497,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
498,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
499,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
500,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
501,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
502,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
503,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
504,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
505,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
506,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
507,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
508,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
509,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
510,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
511,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
512,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
513,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
514,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
515,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
516,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
517,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
518,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
519,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
520,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
521,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
522,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
523,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
524,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
525,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
526,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
527,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
528,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
529,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
530,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
531,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
532,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
533,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
534,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
535,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
536,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
537,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
538,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
539,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
540,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
541,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
542,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
543,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
544,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
545,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
546,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
547,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
548,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
549,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
550,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
551,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
552,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
553,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
554,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
555,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
556,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
557,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
558,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
559,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
560,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
561,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
562,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
563,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
564,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
565,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
566,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
567,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
568,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
569,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
570,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
571,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
572,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
573,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
574,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
575,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
576,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
577,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
578,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
579,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
580,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
581,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
582,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
583,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
584,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
585,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
586,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
587,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
588,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
589,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
590,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
591,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
592,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
593,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
594,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
595,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
596,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
597,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
598,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
599,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
600,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
601,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
602,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
603,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
604,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
605,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
606,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
607,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
608,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
609,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
610,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
611,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
612,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
613,A,天空灰,无对比颜色,BZ12GCY0000266,燃油,两驱
614,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
615,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
616,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
617,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
618,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
619,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
620,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
621,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
622,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
623,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
624,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
625,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
626,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
627,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
628,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
629,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
630,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
631,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
632,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
633,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
634,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
635,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
636,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
637,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
638,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
639,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
640,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
641,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
642,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
643,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
644,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
645,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
646,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
647,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
648,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
649,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
650,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
651,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
652,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
653,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
654,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
655,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
656,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
657,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
658,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
659,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
660,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
661,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
662,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
663,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
664,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
665,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
666,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
667,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
668,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
669,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
670,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
671,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
672,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
673,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
674,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
675,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
676,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
677,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
678,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
679,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
680,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
681,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
682,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
683,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
684,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
685,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
686,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
687,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
688,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
689,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
690,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
691,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
692,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
693,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
694,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
695,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
696,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
697,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
