,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
399,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
400,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
401,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
402,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
403,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
404,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
405,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
406,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
407,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
408,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
409,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
410,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
411,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
412,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
413,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
414,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
415,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
416,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
417,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
418,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
419,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
420,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
421,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
422,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
423,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
424,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
425,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
426,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
427,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
428,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
429,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
430,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
431,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
432,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
433,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
434,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
435,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
436,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
437,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
438,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
439,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
440,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
441,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
442,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
443,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
444,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
445,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
446,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
447,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
448,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
449,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
450,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
451,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
452,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
453,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
454,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
455,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
456,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
457,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
458,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
459,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
460,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
461,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
462,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
463,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
464,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
465,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
466,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
467,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
468,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
469,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
470,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
471,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
472,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
473,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
474,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
475,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
476,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
477,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
478,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
479,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
480,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
481,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
482,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
483,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
484,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
485,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
486,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
487,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
488,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
489,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
490,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
491,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
492,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
493,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
494,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
495,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
496,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
497,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
498,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
499,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
500,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
501,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
502,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
503,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
504,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
505,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
506,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
507,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
508,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
509,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
510,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
511,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
512,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
513,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
514,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
515,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
516,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
517,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
518,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
519,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
520,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
521,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
522,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
523,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
524,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
525,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
526,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
527,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
528,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
529,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
530,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
531,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
532,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
533,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
534,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
535,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
536,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
537,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
538,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
539,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
540,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
541,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
542,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
543,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
544,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
545,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
546,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
547,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
548,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
549,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
550,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
551,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
552,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
553,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
554,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
555,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
556,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
557,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
558,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
559,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
560,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
561,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
562,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
563,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
564,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
565,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
566,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
567,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
568,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
569,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
570,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
571,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
572,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
573,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
574,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
575,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
576,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
577,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
578,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
579,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
580,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
581,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
582,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
583,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
584,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
585,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
586,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
587,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
588,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
589,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
590,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
591,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
592,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
593,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
594,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
595,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
596,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
597,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
598,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
599,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
600,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
601,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
602,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
603,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
604,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
605,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
606,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
607,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
608,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
609,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
610,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
611,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
612,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
613,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
614,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
615,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
616,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
617,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
618,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
619,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
620,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
621,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
622,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
623,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
624,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
625,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
626,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
627,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
628,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
629,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
630,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
631,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
632,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
633,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
634,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
635,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
636,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
637,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
638,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
639,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
640,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
641,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
642,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
643,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
644,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
645,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
646,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
647,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
648,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
649,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
650,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
651,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
652,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
653,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
654,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
655,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
656,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
657,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
658,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
659,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
660,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
661,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
662,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
663,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
664,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
665,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
666,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
667,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
668,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
669,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
670,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
671,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
672,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
673,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
674,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
675,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
676,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
677,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
678,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
679,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
680,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
681,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
682,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
683,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
684,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
685,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
686,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
687,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
688,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
689,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
690,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
691,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
692,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
693,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
694,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
695,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
696,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
697,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
698,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
699,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
700,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
701,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
702,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
703,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
704,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
705,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
706,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
707,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
708,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
709,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
710,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
711,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
712,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
713,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
714,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
715,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
716,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
717,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
718,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
719,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
720,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
721,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
722,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
723,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
724,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
725,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
726,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
727,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
728,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
729,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
730,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
731,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
732,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
733,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
734,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
735,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
736,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
737,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
738,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
739,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
740,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
741,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
742,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
743,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
744,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
745,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
746,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
747,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
748,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
749,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
750,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
751,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
752,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
753,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
754,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
755,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
756,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
757,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
758,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
759,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
760,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
761,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
762,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
763,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
764,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
765,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
766,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
767,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
768,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
769,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
770,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
771,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
772,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
773,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
774,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
775,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
776,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
777,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
778,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
779,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
780,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
781,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
782,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
783,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
784,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
785,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
786,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
787,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
788,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
789,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
790,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
791,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
792,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
793,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
794,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
795,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
796,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
797,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
