,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
402,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
403,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
404,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
405,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
406,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
407,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
408,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
409,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
410,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
411,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
412,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
413,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
414,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
415,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
416,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
417,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
418,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
419,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
420,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
421,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
422,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
423,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
424,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
425,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
426,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
427,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
428,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
429,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
430,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
431,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
432,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
433,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
434,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
435,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
436,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
437,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
438,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
439,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
440,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
441,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
442,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
443,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
444,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
445,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
446,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
447,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
448,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
449,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
450,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
451,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
452,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
453,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
454,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
455,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
456,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
457,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
458,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
459,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
460,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
461,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
462,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
463,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
464,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
465,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
466,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
467,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
468,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
469,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
470,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
471,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
472,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
473,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
474,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
475,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
476,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
477,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
478,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
479,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
480,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
481,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
482,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
483,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
484,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
485,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
486,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
487,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
488,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
489,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
490,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
491,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
492,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
493,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
494,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
495,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
496,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
497,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
498,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
499,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
500,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
501,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
502,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
503,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
504,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
505,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
506,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
507,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
508,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
509,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
510,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
511,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
512,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
513,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
514,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
515,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
516,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
517,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
518,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
519,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
520,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
521,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
522,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
523,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
524,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
525,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
526,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
527,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
528,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
529,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
530,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
531,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
532,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
533,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
534,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
535,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
536,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
537,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
538,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
539,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
540,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
541,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
542,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
543,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
544,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
545,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
546,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
547,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
548,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
549,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
550,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
551,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
552,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
553,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
554,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
555,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
556,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
557,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
558,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
559,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
560,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
561,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
562,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
563,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
564,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
565,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
566,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
567,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
568,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
569,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
570,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
571,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
572,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
573,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
574,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
575,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
576,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
577,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
578,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
579,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
580,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
581,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
582,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
583,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
584,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
585,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
586,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
587,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
588,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
589,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
590,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
591,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
592,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
593,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
594,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
595,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
596,A,水晶珍珠白,石黑,BZ12GCY0000235,燃油,两驱
597,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
598,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
599,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
600,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
601,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
602,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
603,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
604,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
605,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
606,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
607,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
608,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
609,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
610,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
611,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
612,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
613,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
614,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
615,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
616,B,明亮红,石黑,AZ64GCY0000282,燃油,四驱
617,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
618,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
619,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
620,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
621,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
622,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
623,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
624,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
625,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
626,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
627,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
628,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
629,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
630,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
631,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
632,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
633,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
634,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
635,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
636,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
637,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
638,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
639,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
640,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
641,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
642,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
643,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
644,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
645,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
646,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
647,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
648,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
649,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
650,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
651,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
652,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
653,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
654,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
655,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
656,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
657,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
658,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
659,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
660,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
661,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
662,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
663,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
664,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
665,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
666,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
667,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
668,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
669,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
670,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
671,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
672,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
673,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
674,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
675,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
676,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
677,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
678,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
679,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
680,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
681,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
682,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
683,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
684,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
685,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
686,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
687,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
688,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
689,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
690,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
691,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
692,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
693,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
694,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
695,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
696,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
697,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
698,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
699,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
700,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
701,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
702,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
703,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
704,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
705,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
706,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
707,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
708,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
709,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
710,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
711,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
712,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
713,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
714,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
715,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
716,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
717,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
718,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
719,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
720,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
721,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
722,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
723,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
724,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
725,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
726,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
727,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
728,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
729,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
730,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
731,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
732,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
733,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
734,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
735,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
736,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
737,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
738,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
739,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
740,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
741,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
742,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
743,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
744,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
745,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
746,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
747,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
748,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
749,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
750,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
751,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
752,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
753,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
754,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
755,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
756,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
757,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
758,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
759,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
760,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
761,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
762,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
763,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
764,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
765,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
766,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
767,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
768,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
769,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
770,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
771,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
772,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
773,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
774,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
775,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
776,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
777,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
778,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
779,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
780,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
781,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
782,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
783,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
784,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
785,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
786,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
787,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
788,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
789,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
790,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
791,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
792,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
793,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
794,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
795,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
796,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
797,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
798,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
