,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
400,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
401,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
402,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
403,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
404,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
405,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
406,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
407,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
408,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
409,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
410,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
411,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
412,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
413,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
414,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
415,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
416,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
417,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
418,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
419,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
420,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
421,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
422,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
423,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
424,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
425,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
426,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
427,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
428,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
429,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
430,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
431,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
432,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
433,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
434,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
435,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
436,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
437,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
438,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
439,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
440,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
441,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
442,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
443,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
444,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
445,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
446,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
447,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
448,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
449,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
450,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
451,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
452,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
453,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
454,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
455,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
456,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
457,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
458,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
459,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
460,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
461,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
462,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
463,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
464,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
465,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
466,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
467,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
468,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
469,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
470,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
471,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
472,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
473,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
474,B,薄雾灰,石黑,AZ32GCY0000267,燃油,两驱
475,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
476,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
477,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
478,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
479,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
480,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
481,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
482,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
483,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
484,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
485,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
486,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
487,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
488,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
489,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
490,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
491,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
492,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
493,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
494,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
495,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
496,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
497,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
498,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
499,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
500,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
501,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
502,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
503,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
504,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
505,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
506,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
507,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
508,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
509,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
510,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
511,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
512,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
513,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
514,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
515,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
516,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
517,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
518,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
519,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
520,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
521,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
522,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
523,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
524,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
525,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
526,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
527,A,水晶珍珠白,无对比颜色,BZ12GCY0000244,燃油,两驱
528,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
529,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
530,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
531,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
532,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
533,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
534,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
535,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
