,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
398,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
399,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
400,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
401,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
402,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
403,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
404,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
405,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
406,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
407,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
408,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
409,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
410,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
411,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
412,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
413,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
414,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
415,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
416,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
417,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
418,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
419,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
420,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
421,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
422,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
423,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
424,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
425,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
426,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
427,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
428,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
429,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
430,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
431,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
432,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
433,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
434,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
435,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
436,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
437,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
438,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
439,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
440,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
441,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
442,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
443,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
444,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
445,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
446,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
447,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
448,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
449,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
450,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
451,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
452,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
453,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
454,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
455,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
456,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
457,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
458,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
459,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
460,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
461,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
462,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
463,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
464,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
465,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
466,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
467,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
468,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
469,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
470,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
471,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
472,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
473,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
474,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
475,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
476,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
477,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
478,B,明亮红,石黑,AZ32GCY0000255,燃油,两驱
479,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
480,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
481,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
