,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
399,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
400,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
401,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
402,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
403,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
404,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
405,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
406,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
407,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
408,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
409,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
410,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
411,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
412,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
413,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
414,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
415,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
416,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
417,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
418,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
419,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
420,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
421,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
422,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
423,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
424,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
425,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
426,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
427,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
428,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
429,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
430,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
431,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
432,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
433,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
434,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
435,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
436,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
437,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
438,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
439,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
440,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
441,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
442,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
443,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
444,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
445,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
446,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
447,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
448,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
449,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
450,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
451,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
452,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
453,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
454,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
455,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
456,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
457,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
458,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
459,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
460,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
461,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
462,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
463,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
464,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
465,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
466,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
467,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
468,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
469,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
470,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
471,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
472,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
473,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
474,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
475,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
476,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
477,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
478,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
479,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
480,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
481,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
482,A,闪耀黑,无对比颜色,BZ12GCY0000241,燃油,两驱
483,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
484,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
485,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
486,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
487,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
488,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
489,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
490,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
491,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
492,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
493,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
494,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
495,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
496,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
497,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
498,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
499,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
500,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
501,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
502,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
503,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
504,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
505,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
506,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
507,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
508,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
509,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
510,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
511,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
512,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
513,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
514,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
515,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
516,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
517,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
518,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
519,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
520,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
521,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
522,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
523,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
524,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
525,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
526,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
527,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
528,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
529,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
530,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
531,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
532,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
533,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
534,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
535,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
536,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
537,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
538,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
539,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
540,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
541,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
542,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
543,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
544,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
545,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
546,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
547,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
548,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
549,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
550,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
551,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
552,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
553,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
554,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
555,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
556,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
557,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
558,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
559,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
560,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
561,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
562,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
563,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
564,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
565,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
566,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
567,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
568,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
569,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
570,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
571,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
572,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
573,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
574,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
575,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
576,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
577,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
578,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
579,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
580,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
581,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
582,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
583,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
584,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
585,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
586,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
587,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
588,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
589,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
590,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
591,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
592,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
593,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
594,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
595,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
596,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
597,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
598,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
599,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
600,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
601,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
602,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
603,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
604,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
605,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
606,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
607,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
608,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
609,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
610,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
611,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
612,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
613,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
614,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
615,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
616,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
617,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
618,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
619,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
620,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
621,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
622,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
623,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
624,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
625,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
626,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
627,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
628,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
629,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
630,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
631,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
632,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
633,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
634,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
635,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
636,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
637,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
638,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
639,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
640,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
641,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
642,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
643,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
644,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
645,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
646,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
647,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
648,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
649,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
650,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
651,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
652,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
653,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
654,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
655,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
656,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
657,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
658,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
659,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
660,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
661,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
662,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
663,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
664,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
665,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
666,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
667,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
668,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
669,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
670,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
671,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
672,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
673,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
674,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
675,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
676,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
677,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
678,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
679,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
680,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
681,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
682,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
683,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
684,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
685,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
686,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
687,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
688,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
689,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
690,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
691,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
692,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
693,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
694,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
695,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
696,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
697,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
698,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
699,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
700,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
701,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
702,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
703,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
704,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
705,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
706,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
707,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
708,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
709,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
710,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
711,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
712,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
713,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
714,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
715,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
716,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
717,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
718,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
719,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
720,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
721,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
722,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
723,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
724,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
725,B,闪耀黑,无对比颜色,AZ64GCY0000280,燃油,四驱
726,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
727,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
728,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
729,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
730,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
731,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
732,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
733,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
734,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
735,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
736,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
737,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
738,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
739,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
740,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
741,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
742,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
743,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
744,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
745,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
746,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
747,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
748,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
749,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
750,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
751,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
752,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
753,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
754,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
755,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
756,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
757,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
758,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
759,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
760,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
761,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
762,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
763,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
764,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
765,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
766,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
767,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
768,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
769,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
770,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
771,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
772,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
773,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
774,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
775,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
776,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
777,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
778,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
779,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
780,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
781,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
782,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
783,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
784,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
785,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
786,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
787,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
788,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
789,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
790,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
791,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
792,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
793,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
794,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
795,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
796,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
797,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
798,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
799,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
