,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
401,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
402,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
403,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
404,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
405,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
406,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
407,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
408,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
409,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
410,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
411,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
412,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
413,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
414,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
415,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
416,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
417,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
418,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
419,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
420,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
421,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
422,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
423,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
424,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
425,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
426,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
427,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
428,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
429,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
430,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
431,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
432,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
433,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
434,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
435,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
436,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
437,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
438,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
439,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
440,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
441,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
442,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
443,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
444,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
445,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
446,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
447,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
448,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
449,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
450,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
451,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
452,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
453,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
454,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
455,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
456,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
457,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
458,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
459,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
460,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
461,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
462,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
463,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
464,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
465,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
466,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
467,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
468,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
469,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
470,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
471,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
472,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
473,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
474,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
475,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
476,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
477,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
478,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
479,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
480,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
481,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
482,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
483,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
484,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
485,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
486,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
487,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
488,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
489,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
490,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
491,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
492,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
493,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
494,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
495,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
496,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
497,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
498,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
499,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
500,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
501,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
502,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
503,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
504,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
505,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
506,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
507,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
508,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
509,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
510,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
511,B,水晶珍珠白,石黑,AZ32GCY0000283,燃油,两驱
512,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
513,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
514,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
515,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
516,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
517,B,水晶珍珠白,石黑,AZ32GCY0000236,燃油,两驱
518,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
519,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
520,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
521,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
522,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
523,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
524,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
525,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
526,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
527,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
528,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
529,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
530,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
531,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
532,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
533,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
534,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
535,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
536,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
537,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
538,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
539,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
540,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
541,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
542,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
543,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
544,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
545,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
546,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
547,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
548,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
549,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
550,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
551,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
552,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
553,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
554,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
555,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
556,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
557,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
558,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
559,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
560,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
561,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
562,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
563,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
564,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
565,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
566,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
567,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
568,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
569,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
570,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
571,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
572,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
573,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
574,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
575,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
576,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
577,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
578,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
579,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
580,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
581,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
582,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
583,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
584,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
585,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
586,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
587,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
588,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
589,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
590,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
591,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
592,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
593,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
594,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
595,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
596,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
597,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
598,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
599,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
600,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
601,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
602,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
603,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
604,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
605,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
606,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
607,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
608,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
609,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
610,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
611,B,明亮红,石黑,AZ32GCY0000297,燃油,两驱
612,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
613,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
614,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
615,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
616,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
617,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
618,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
619,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
620,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
621,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
622,B,飞行蓝,石黑,AZ62GCY0000301,燃油,两驱
623,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
624,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
625,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
626,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
627,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
628,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
629,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
630,A,水晶珍珠白,石黑,AZ62GCY0000239,燃油,两驱
631,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
632,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
633,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
634,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
635,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
636,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
637,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
638,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
639,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
640,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
641,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
642,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
643,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
644,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
645,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
646,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
647,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
648,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
649,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
650,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
651,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
652,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
653,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
654,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
655,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
656,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
657,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
658,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
659,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
660,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
661,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
662,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
663,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
664,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
665,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
666,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
667,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
668,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
669,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
670,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
671,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
672,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
673,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
674,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
675,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
676,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
677,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
678,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
679,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
680,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
681,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
682,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
683,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
684,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
685,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
686,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
687,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
688,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
689,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
690,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
691,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
692,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
693,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
694,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
695,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
696,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
697,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
698,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
699,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
700,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
701,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
702,B,天空灰,石黑,AZ62GFF0000306,混动,两驱
703,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
704,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
705,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
706,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
707,B,薄雾灰,石黑,AZ32GCY0000296,燃油,两驱
708,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
709,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
710,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
711,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
712,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
713,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
714,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
715,A,飞行蓝,石黑,BZ12GCY0000238,燃油,两驱
716,A,闪耀黑,无对比颜色,BZ12GCY0000237,燃油,两驱
717,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
718,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
719,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
720,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
721,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
722,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
723,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
724,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
725,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
726,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
727,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
728,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
729,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
730,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
731,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
732,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
733,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
734,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
735,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
736,A,探索绿,闪耀黑,BZ14GCY0000270,燃油,四驱
737,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
738,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
739,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
740,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
741,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
742,B,薄雾灰,石黑,AZ32GCY0000277,燃油,两驱
743,B,水晶珍珠白,石黑,AZ32GCY0000261,燃油,两驱
744,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
745,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
746,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
747,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
748,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
749,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
750,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
751,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
752,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
753,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
754,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
755,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
756,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
757,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
758,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
759,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
760,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
761,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
762,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
763,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
764,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
765,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
766,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
767,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
768,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
769,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
770,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
771,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
772,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
773,B,天空灰,石黑,AZ64GCY0000299,燃油,四驱
774,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
775,A,天空灰,石黑,BZ12GCY0000291,燃油,两驱
776,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
777,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
778,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
779,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
780,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
781,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
782,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
783,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
784,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
785,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
786,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
787,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
788,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
789,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
790,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
791,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
792,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
793,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
794,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
795,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
796,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
797,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
798,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
799,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
800,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
